GP2LD0001	31.1663829926094
GP2LS0002	42.337671457026
GP2LD0003	31.4443439463026
GP2LS0004	36.8071375212981
GP2LS0005	18.5728378337306
GP2LS0006	37.1004335344183
GP2LD0007	38.8174267934124
GP2LD0008	25.2289145302026
GP2LD0009	47.552815200986
GP2LS0010	35.5175360721768
GP2LD0011	26.5253497476465
GP2LS0012	20.3325166930299
GP2LD0013	47.1284315054319
GP2LS0014	41.1198585940271
GP2LD0015	38.3661618186799
GP2LS0016	27.1566094631223
GP2LD0017	35.353284491888
GP2LS0018	31.7209339457344
GP2LD0019	38.1656293543489
GP2LS0020	32.631813841763
GP2LS0021	38.3982482380862
GP2LD0022	18.6983641671881
GP2LD0023	16.2291021332136
GP2LD0024	39.0830399618097
GP2LS0025	16.1742758836281
GP2LS0026	25.9676375260287
GP2LD0027	31.2918464258242
GP2LD0028	37.3326254369232
GP2LS0029	37.2824539444226
GP2LS0030	25.3058290961025
GP2LS0031	32.9273547112965
GP2LD0032	35.6197893764927
GP2LS0033	34.5200769408719
GP2LS0034	25.5974673505131
GP2LD0035	32.173788828285
GP2LS0036	19.8510949470978
GP2LD0037	49.9847015237329
GP2LD0038	33.192542634482
GP2LD0039	38.2401964597924
GP2LS0040	36.0671221035106
GP2LD0041	28.6513297693307
GP2LS0042	29.4830254937014
GP2LD0043	12.9562021504891
GP2LD0044	23.3798778904411
GP2LS0045	27.8200101048726
GP2LS0046	21.3541432971586
GP2LS0047	22.3876247667721
GP2LS0048	14.3161383838883
GP2LD0049	33.954295265468
GP2LD0050	27.3586210191103
GP2LS0051	27.9844522013844
GP2LD0052	8.71426535687456
GP2LS0053	15.5379853371742
GP2LS0054	19.0725897489215
GP2LD0055	19.6303503338943
GP2LD0056	18.9070775994219
GP2LD0057	31.1045490898284
GP2LS0058	29.995411279029
GP2LS0059	24.4939526044731
GP2LD0060	27.9055292355319
GP2LS0061	39.9303616459803
GP2LD0062	46.2407055649746
GP2LS0063	38.212180409588
GP2LD0064	53.1055211769313
GP2LD0065	24.6270288313754
GP2LD0066	35.8542942185584
GP2LS0067	47.9697204621971
GP2LS0068	40.5732239094506
GP2LD0069	29.9192207657199
GP2LS0070	24.592201079009
GP2LS0071	30.6964954855536
GP2LS0072	30.3614955831173
GP2LD0073	24.0696678138028
GP2LD0074	30.9319991573659
GP2LS0075	29.4055257726739
GP2LD0076	7.10120481910076
GP2LS0077	29.7441264508052
GP2LS0078	17.1063951206115
GP2LD0079	23.0671201480695
GP2LD0080	12.7444654941555
GP2LS0081	33.4587380470734
GP2LD0082	25.5105407362265
GP2LD0083	29.8032087445439
GP2LD0084	28.141588950312
GP2LS0085	38.2561503718915
GP2LS0086	44.951062293917
GP2LD0087	34.2925076268649
GP2LD0088	11.3575038711994
GP2LS0089	36.8212367489195
GP2LS0090	27.1956898482754
GP2LS0091	20.4041569481824
GP2LD0092	43.0701910056583
GP2LD0093	21.7086421103403
GP2LD0094	20.9594530128446
GP2LS0095	18.5914566869755
GP2LD0096	22.425752686107
GP2LS0097	27.5652544566586
GP2LS0098	42.462661032167
GP2LS0099	28.3461705177285
GP2LD0100	16.9273439402842
GP2LS0101	24.5462646059191
GP2LS0102	37.1222939723202
GP2LD0103	23.3881348707842
GP2LS0104	26.7614692692494
GP2LD0105	26.6323713750518
GP2LD0106	26.9238712368578
GP2LS0107	20.3388935241813
GP2LS0108	15.4870251113241
GP2LD0109	38.2530374025607
GP2LD0110	17.245659103282
GP2LD0111	18.5041166717281
GP2LS0112	19.0032139664747
GP2LS0113	26.8405736733598
GP2LS0114	19.1720229835383
GP2LS0115	16.2965122435724
GP2LD0116	16.5419346254462
GP2LD0117	19.662757431658
GP2LD0118	6.84010640528493
GP2LS0119	10.6497255717798
GP2LD0120	7.885587144135
GP2LS0121	16.966527447187
GP2LS0122	20.0412743366487
GP2LS0123	31.8755005720759
GP2LS0124	35.506782411401
GP2LD0125	27.0263447170527
GP2LD0126	34.5934010379213
GP2LS0127	25.993148371557
GP2LD0128	32.9911889750294
GP2LD0129	23.2981202293813
GP2LD0130	32.5930315806896
GP2LD0131	21.9171259644149
GP2LS0132	21.9504000042461
GP2LD0133	29.0529435850083
GP2LS0134	24.3094693911133
GP2LS0135	37.2761550834296
GP2LS0136	40.8092548147709
GP2LS0137	30.7322061596539
GP2LD0138	25.3593251527324
GP2LD0139	35.9046005502491
GP2LD0140	10.6081123345999
GP2LD0141	42.792903025578
GP2LD0142	14.682786625914
GP2LS0143	15.1620037549522
GP2LD0144	33.8466885578941
GP2LS0145	23.6493749422527
GP2LS0146	19.8872791851838
GP2LD0147	12.0375157540932
GP2LD0148	26.1806497802273
GP2LS0149	21.9525248419393
GP2LS0150	35.4884031899886
GP2LD0151	16.0554042745598
GP2LD0152	24.6801905399846
GP2LS0153	11.8291890885647
GP2LD0154	21.9648591864047
GP2LD0155	16.3537572478422
GP2LS0156	7.55240477732854
GP2LS0157	10.9637988884267
GP2LS0158	13.3140529981449
GP2LD0159	-0.730280834337311
GP2LS0160	16.825264596651
GP2LD0161	25.1074009180603
GP2LS0162	27.7683572485095
GP2LD0163	17.2273646395187
GP2LS0164	27.2451040186073
GP2LS0165	17.9557862327509
GP2LD0166	15.1601209683209
GP2LD0167	27.1845607174205
GP2LS0168	19.3421342684573
GP2LD0169	23.8047558843464
GP2LS0170	11.0742482927479
GP2LD0171	18.5669384471822
GP2LS0172	24.9676822758817
GP2LS0173	24.7172624129069
GP2LS0174	52.7089023968309
GP2LD0175	24.4386807813129
GP2LD0176	24.3475055248357
