GP2YD0001	17.5117708608966
GP2YD0002	29.4734973071222
GP2YS0003	23.3593042422776
GP2YD0004	22.2191101202969
GP2YD0005	9.54519211418476
GP2YS0006	20.278913198841
GP2YS0007	16.8119392948849
GP2YS0008	20.0278346763448
GP2YD0009	1.94465152092806
GP2YS0010	12.5340658046269
GP2YS0011	12.0141810484019
GP2YS0012	25.1138851259444
GP2YS0013	36.0133327120494
GP2YD0014	13.05998366514
GP2YD0015	10.2152652325083
GP2YS0016	24.6852348693292
GP2YD0017	1.20676001217884
GP2YS0018	22.0122848515261
GP2YD0019	38.9477029396495
GP2YD0020	23.2872905145444
GP2YD0021	23.5850458202499
GP2YD0022	16.9202143012508
GP2YD0023	41.5108974848655
GP2YS0024	34.1237946882036
GP2YS0025	37.468439945377
GP2YS0026	15.6684536844904
GP2YS0027	25.5415868649661
GP2YD0028	20.2812115687663
GP2YD0029	20.0049575813959
GP2YS0030	38.2480994495863
GP2YD0031	5.46784475049021
GP2YD0032	25.2539776095402
GP2YD0033	28.679829890272
GP2YS0034	18.2052290632643
GP2YS0035	21.0815176586263
GP2YS0036	20.5615352529108
GP2YD0037	31.2838351694183
GP2YS0038	11.6784896828144
GP2YD0039	14.5264183363377
GP2YS0040	38.9434863378048
GP2YD0041	18.9482314635521
GP2YD0042	35.9358681767906
GP2YS0043	30.5855687962656
GP2YS0044	25.6745729098392
GP2YS0045	36.2315196765868
GP2YD0046	39.27938718411
GP2YS0047	28.4111160989844
GP2YS0048	30.1427141576288
GP2YD0049	38.5033856528815
GP2YD0050	28.7556796919257
GP2YS0051	14.522576379016
GP2YS0052	25.9509436013193
GP2YS0053	23.9120445093452
GP2YS0054	18.9956942169141
GP2YD0055	24.0109991577562
GP2YD0056	27.2134799880706
GP2YD0057	28.7696736292253
GP2YS0058	2.38524352509391
GP2YD0059	5.73806160829371
GP2YD0060	24.1330734541249
GP2YS0061	29.8680166967166
GP2YS0062	38.4912883685676
GP2YD0063	21.9226420596548
GP2YS0064	13.8580407134362
GP2YS0065	33.4287039524874
GP2YD0066	25.7332088050378
GP2YS0067	40.3988555079425
GP2YD0068	38.000551788192
GP2YD0069	15.6180053407658
GP2YD0070	13.9895650824331
GP2YD0071	35.7082740218189
GP2YS0072	31.0970508488242
GP2YS0073	34.7986356414589
GP2YD0074	25.2190563422498
GP2YD0075	30.0499433537418
GP2YD0076	20.1384828816869
GP2YS0077	35.4845571510616
GP2YD0078	21.0425351364686
GP2YS0079	26.8910397312376
GP2YS0080	18.369381432085
GP2YD0081	41.1507549632756
GP2YD0082	31.5167674824427
GP2YS0083	22.2257510277403
GP2YS0084	30.0880745482688
GP2YD0085	27.6026150223566
GP2YS0086	23.9106740250919
GP2YS0087	38.0385755100682
GP2YD0088	13.8547124244786
GP2YD0089	19.6074434414383
GP2YS0090	7.46350450067274
GP2YS0091	32.1353725715191
GP2YS0092	23.1084331532927
GP2YD0093	29.8748981655169
GP2YS0094	30.980795635184
GP2YD0095	15.712827853333
GP2YD0096	31.0701083404822
GP2YS0097	19.4132494611464
GP2YS0098	11.3495975856034
GP2YD0099	40.6070993375415
GP2YD0100	19.4497286788764
GP2YS0101	24.2088208952018
GP2YS0102	30.2242606556313
GP2YD0103	29.123964765459
GP2YD0104	29.511224795796
GP2YD0105	20.0348973235091
GP2YS0106	30.4883673198683
GP2YS0107	5.15657286828162
